0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:01 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:01 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:01 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5533
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/magnifier.png HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/train.png HTTP/1.1" 200 1487562
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/busan.png HTTP/1.1" 200 271003
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:26 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:25:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/magnifier.png HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/train.png HTTP/1.1" 200 1487562
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5536
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/busan.png HTTP/1.1" 200 271003
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:44 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:26:45 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/magnifier.png HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/train.png HTTP/1.1" 200 1487562
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5522
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/busan.png HTTP/1.1" 200 271003
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:48 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:28:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5522
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/magnifier.png HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/train.png HTTP/1.1" 200 1487562
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/busan.png HTTP/1.1" 200 271003
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/magnifier.png HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/train.png HTTP/1.1" 200 1487562
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5523
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/busan.png HTTP/1.1" 200 271003
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/seoul.png HTTP/1.1" 200 314364
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/hot.png HTTP/1.1" 200 1106
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /resources/images/jeju.png HTTP/1.1" 200 226492
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:49 +0900] "GET /main.jsp HTTP/1.1" 200 6955
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:49 +0900] "GET /resources/css/style.css HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [12/Dec/2023:05:29:49 +0900] "GET /resources/js/main.js HTTP/1.1" 200 5523
